fecha,mes,año,semana,trimestre,area_proceso,procesos_totales,procesos_documentados,porcentaje_documentacion,estado
2023-02-05,2023-02,2023,5,Q1,Aseguramiento de Calidad,5,4,90.39,Alto nivel
2023-02-05,2023-02,2023,5,Q1,Gestión de Riesgos,5,4,90.46,Alto nivel
2023-02-05,2023-02,2023,5,Q1,Gestión de Proveedores,10,8,82.98,Aceptable
2023-02-05,2023-02,2023,5,Q1,Medición y Análisis,9,7,84.61,Aceptable
2023-02-05,2023-02,2023,5,Q1,Mejora de Procesos,5,4,87.38,Aceptable
2023-02-05,2023-02,2023,5,Q1,Gestión de Recursos Humanos,12,10,83.77,Aceptable
2023-02-12,2023-02,2023,6,Q1,Gestión de Proyectos,10,8,89.58,Aceptable
2023-02-12,2023-02,2023,6,Q1,Gestión de Requisitos,11,9,87.12,Aceptable
2023-02-12,2023-02,2023,6,Q1,Desarrollo de Software,6,5,87.37,Aceptable
2023-02-12,2023-02,2023,6,Q1,Gestión de Configuración,8,6,84.6,Aceptable
2023-02-12,2023-02,2023,6,Q1,Aseguramiento de Calidad,5,4,83.1,Aceptable
2023-02-12,2023-02,2023,6,Q1,Gestión de Riesgos,8,7,87.9,Aceptable
2023-02-12,2023-02,2023,6,Q1,Gestión de Proveedores,10,8,83.44,Aceptable
2023-02-12,2023-02,2023,6,Q1,Medición y Análisis,14,11,83.04,Aceptable
2023-02-12,2023-02,2023,6,Q1,Mejora de Procesos,6,5,89.91,Aceptable
2023-02-12,2023-02,2023,6,Q1,Gestión de Recursos Humanos,8,7,89.76,Aceptable
2023-02-19,2023-02,2023,7,Q1,Gestión de Proyectos,8,7,89.98,Aceptable
2023-02-19,2023-02,2023,7,Q1,Gestión de Requisitos,13,10,83.25,Aceptable
2023-02-19,2023-02,2023,7,Q1,Desarrollo de Software,14,11,83.34,Aceptable
2023-02-19,2023-02,2023,7,Q1,Gestión de Configuración,7,5,83.66,Aceptable
2023-02-19,2023-02,2023,7,Q1,Aseguramiento de Calidad,12,10,89.05,Aceptable
2023-02-19,2023-02,2023,7,Q1,Gestión de Riesgos,12,10,90.14,Alto nivel
2023-02-19,2023-02,2023,7,Q1,Gestión de Proveedores,11,9,83.44,Aceptable
2023-02-19,2023-02,2023,7,Q1,Medición y Análisis,6,5,85.43,Aceptable
2023-02-19,2023-02,2023,7,Q1,Mejora de Procesos,9,7,83.16,Aceptable
2023-02-19,2023-02,2023,7,Q1,Gestión de Recursos Humanos,5,4,87.71,Aceptable
2023-02-26,2023-02,2023,8,Q1,Gestión de Proyectos,13,10,82.0,Aceptable
2023-02-26,2023-02,2023,8,Q1,Gestión de Requisitos,7,5,85.38,Aceptable
2023-02-26,2023-02,2023,8,Q1,Desarrollo de Software,9,7,84.88,Aceptable
2023-02-26,2023-02,2023,8,Q1,Gestión de Configuración,11,9,89.59,Aceptable
2023-02-26,2023-02,2023,8,Q1,Aseguramiento de Calidad,5,4,83.31,Aceptable
2023-02-26,2023-02,2023,8,Q1,Gestión de Riesgos,11,9,86.75,Aceptable
2023-02-26,2023-02,2023,8,Q1,Gestión de Proveedores,12,10,86.51,Aceptable
2023-02-26,2023-02,2023,8,Q1,Medición y Análisis,9,7,82.63,Aceptable
2023-02-26,2023-02,2023,8,Q1,Mejora de Procesos,10,8,87.96,Aceptable
2023-02-26,2023-02,2023,8,Q1,Gestión de Recursos Humanos,10,8,84.72,Aceptable
2023-03-05,2023-03,2023,9,Q1,Gestión de Proyectos,9,7,85.37,Aceptable
2023-03-05,2023-03,2023,9,Q1,Gestión de Requisitos,6,5,85.87,Aceptable
2023-03-05,2023-03,2023,9,Q1,Desarrollo de Software,11,9,82.7,Aceptable
2023-03-05,2023-03,2023,9,Q1,Gestión de Configuración,13,10,82.55,Aceptable
2023-03-05,2023-03,2023,9,Q1,Aseguramiento de Calidad,7,5,81.83,Aceptable
2023-03-05,2023-03,2023,9,Q1,Gestión de Riesgos,14,12,89.17,Aceptable
2023-03-05,2023-03,2023,9,Q1,Gestión de Proveedores,14,11,82.09,Aceptable
2023-03-05,2023-03,2023,9,Q1,Medición y Análisis,7,5,85.03,Aceptable
2023-03-05,2023-03,2023,9,Q1,Mejora de Procesos,12,10,90.51,Alto nivel
2023-03-05,2023-03,2023,9,Q1,Gestión de Recursos Humanos,14,12,91.22,Alto nivel
2023-03-12,2023-03,2023,10,Q1,Gestión de Proyectos,10,9,90.22,Alto nivel
2023-03-12,2023-03,2023,10,Q1,Gestión de Requisitos,12,10,83.86,Aceptable
2023-03-12,2023-03,2023,10,Q1,Desarrollo de Software,9,7,81.93,Aceptable
2023-03-12,2023-03,2023,10,Q1,Gestión de Configuración,9,7,85.57,Aceptable
2023-03-12,2023-03,2023,10,Q1,Aseguramiento de Calidad,13,11,85.26,Aceptable
2023-03-12,2023-03,2023,10,Q1,Gestión de Riesgos,11,9,86.66,Aceptable
2023-03-12,2023-03,2023,10,Q1,Gestión de Proveedores,11,9,84.56,Aceptable
2023-03-12,2023-03,2023,10,Q1,Medición y Análisis,9,8,91.09,Alto nivel
2023-03-12,2023-03,2023,10,Q1,Mejora de Procesos,10,8,89.63,Aceptable
2023-03-12,2023-03,2023,10,Q1,Gestión de Recursos Humanos,9,7,83.19,Aceptable
2023-03-19,2023-03,2023,11,Q1,Gestión de Proyectos,8,6,86.38,Aceptable
2023-03-19,2023-03,2023,11,Q1,Gestión de Requisitos,11,9,83.14,Aceptable
2023-03-19,2023-03,2023,11,Q1,Desarrollo de Software,10,8,85.21,Aceptable
2023-03-19,2023-03,2023,11,Q1,Gestión de Configuración,6,4,82.88,Aceptable
2023-03-19,2023-03,2023,11,Q1,Aseguramiento de Calidad,13,11,91.01,Alto nivel
2023-03-19,2023-03,2023,11,Q1,Gestión de Riesgos,6,5,85.35,Aceptable
2023-03-19,2023-03,2023,11,Q1,Gestión de Proveedores,10,9,91.26,Alto nivel
2023-03-19,2023-03,2023,11,Q1,Medición y Análisis,10,9,90.06,Alto nivel
2023-03-19,2023-03,2023,11,Q1,Mejora de Procesos,9,7,88.74,Aceptable
2023-03-19,2023-03,2023,11,Q1,Gestión de Recursos Humanos,13,10,84.44,Aceptable
2023-03-26,2023-03,2023,12,Q1,Gestión de Proyectos,9,8,91.75,Alto nivel
2023-03-26,2023-03,2023,12,Q1,Gestión de Requisitos,11,9,88.38,Aceptable
2023-03-26,2023-03,2023,12,Q1,Desarrollo de Software,6,5,89.91,Aceptable
2023-03-26,2023-03,2023,12,Q1,Gestión de Configuración,11,9,88.75,Aceptable
2023-03-26,2023-03,2023,12,Q1,Aseguramiento de Calidad,14,12,89.91,Aceptable
2023-03-26,2023-03,2023,12,Q1,Gestión de Riesgos,8,7,90.6,Alto nivel
2023-03-26,2023-03,2023,12,Q1,Gestión de Proveedores,13,11,87.16,Aceptable
2023-03-26,2023-03,2023,12,Q1,Medición y Análisis,12,10,87.11,Aceptable
2023-03-26,2023-03,2023,12,Q1,Mejora de Procesos,14,12,90.6,Alto nivel
2023-03-26,2023-03,2023,12,Q1,Gestión de Recursos Humanos,6,5,87.33,Aceptable
2023-04-02,2023-04,2023,13,Q2,Gestión de Proyectos,12,9,82.21,Aceptable
2023-04-02,2023-04,2023,13,Q2,Gestión de Requisitos,8,7,91.45,Alto nivel
2023-04-02,2023-04,2023,13,Q2,Desarrollo de Software,10,8,85.22,Aceptable
2023-04-02,2023-04,2023,13,Q2,Gestión de Configuración,6,5,88.59,Aceptable
2023-04-02,2023-04,2023,13,Q2,Aseguramiento de Calidad,6,5,84.45,Aceptable
2023-04-02,2023-04,2023,13,Q2,Gestión de Riesgos,9,8,89.9,Aceptable
2023-04-02,2023-04,2023,13,Q2,Gestión de Proveedores,10,8,84.75,Aceptable
2023-04-02,2023-04,2023,13,Q2,Medición y Análisis,12,10,83.96,Aceptable
2023-04-02,2023-04,2023,13,Q2,Mejora de Procesos,12,10,84.26,Aceptable
2023-04-02,2023-04,2023,13,Q2,Gestión de Recursos Humanos,9,7,84.53,Aceptable
2023-04-09,2023-04,2023,14,Q2,Gestión de Proyectos,12,10,87.61,Aceptable
2023-04-09,2023-04,2023,14,Q2,Gestión de Requisitos,8,7,90.16,Alto nivel
2023-04-09,2023-04,2023,14,Q2,Desarrollo de Software,11,9,83.69,Aceptable
2023-04-09,2023-04,2023,14,Q2,Gestión de Configuración,14,11,85.48,Aceptable
2023-04-09,2023-04,2023,14,Q2,Aseguramiento de Calidad,12,9,83.03,Aceptable
2023-04-09,2023-04,2023,14,Q2,Gestión de Riesgos,9,7,88.73,Aceptable
2023-04-09,2023-04,2023,14,Q2,Gestión de Proveedores,10,9,90.34,Alto nivel
2023-04-09,2023-04,2023,14,Q2,Medición y Análisis,13,10,84.29,Aceptable
2023-04-09,2023-04,2023,14,Q2,Mejora de Procesos,6,5,87.74,Aceptable
2023-04-09,2023-04,2023,14,Q2,Gestión de Recursos Humanos,9,7,88.8,Aceptable
2023-04-16,2023-04,2023,15,Q2,Gestión de Proyectos,7,6,90.42,Alto nivel
2023-04-16,2023-04,2023,15,Q2,Gestión de Requisitos,10,8,83.95,Aceptable
2023-04-16,2023-04,2023,15,Q2,Desarrollo de Software,5,4,86.33,Aceptable
2023-04-16,2023-04,2023,15,Q2,Gestión de Configuración,14,12,91.75,Alto nivel
2023-04-16,2023-04,2023,15,Q2,Aseguramiento de Calidad,11,10,91.35,Alto nivel
2023-04-16,2023-04,2023,15,Q2,Gestión de Riesgos,13,10,84.04,Aceptable
2023-04-16,2023-04,2023,15,Q2,Gestión de Proveedores,11,9,89.77,Aceptable
2023-04-16,2023-04,2023,15,Q2,Medición y Análisis,8,6,84.98,Aceptable
2023-04-16,2023-04,2023,15,Q2,Mejora de Procesos,14,11,85.41,Aceptable
2023-04-16,2023-04,2023,15,Q2,Gestión de Recursos Humanos,11,10,91.91,Alto nivel
2023-04-23,2023-04,2023,16,Q2,Gestión de Proyectos,13,11,90.62,Alto nivel
2023-04-23,2023-04,2023,16,Q2,Gestión de Requisitos,14,11,83.7,Aceptable
2023-04-23,2023-04,2023,16,Q2,Desarrollo de Software,9,7,87.55,Aceptable
2023-04-23,2023-04,2023,16,Q2,Gestión de Configuración,12,11,92.05,Alto nivel
2023-04-23,2023-04,2023,16,Q2,Aseguramiento de Calidad,9,7,88.59,Aceptable
2023-04-23,2023-04,2023,16,Q2,Gestión de Riesgos,6,5,87.68,Aceptable
2023-04-23,2023-04,2023,16,Q2,Gestión de Proveedores,9,8,91.5,Alto nivel
2023-04-23,2023-04,2023,16,Q2,Medición y Análisis,8,6,85.67,Aceptable
2023-04-23,2023-04,2023,16,Q2,Mejora de Procesos,14,11,82.39,Aceptable
2023-04-23,2023-04,2023,16,Q2,Gestión de Recursos Humanos,8,6,85.31,Aceptable
2023-04-30,2023-04,2023,17,Q2,Gestión de Proyectos,11,9,90.44,Alto nivel
2023-04-30,2023-04,2023,17,Q2,Gestión de Requisitos,8,6,82.35,Aceptable
2023-04-30,2023-04,2023,17,Q2,Desarrollo de Software,7,5,83.86,Aceptable
2023-04-30,2023-04,2023,17,Q2,Gestión de Configuración,9,7,88.29,Aceptable
2023-04-30,2023-04,2023,17,Q2,Aseguramiento de Calidad,10,9,90.22,Alto nivel
2023-04-30,2023-04,2023,17,Q2,Gestión de Riesgos,6,4,83.27,Aceptable
2023-04-30,2023-04,2023,17,Q2,Gestión de Proveedores,10,8,87.31,Aceptable
2023-04-30,2023-04,2023,17,Q2,Medición y Análisis,5,4,91.81,Alto nivel
2023-04-30,2023-04,2023,17,Q2,Mejora de Procesos,11,9,87.19,Aceptable
2023-04-30,2023-04,2023,17,Q2,Gestión de Recursos Humanos,8,7,88.31,Aceptable
2023-05-07,2023-05,2023,18,Q2,Gestión de Proyectos,8,7,91.59,Alto nivel
2023-05-07,2023-05,2023,18,Q2,Gestión de Requisitos,12,10,88.85,Aceptable
2023-05-07,2023-05,2023,18,Q2,Desarrollo de Software,9,8,92.01,Alto nivel
2023-05-07,2023-05,2023,18,Q2,Gestión de Configuración,13,11,88.19,Aceptable
2023-05-07,2023-05,2023,18,Q2,Aseguramiento de Calidad,9,7,88.62,Aceptable
2023-05-07,2023-05,2023,18,Q2,Gestión de Riesgos,5,4,82.88,Aceptable
2023-05-07,2023-05,2023,18,Q2,Gestión de Proveedores,5,4,88.71,Aceptable
2023-05-07,2023-05,2023,18,Q2,Medición y Análisis,13,11,89.26,Aceptable
2023-05-07,2023-05,2023,18,Q2,Mejora de Procesos,14,12,90.28,Alto nivel
2023-05-07,2023-05,2023,18,Q2,Gestión de Recursos Humanos,11,9,87.78,Aceptable
2023-05-14,2023-05,2023,19,Q2,Gestión de Proyectos,8,6,84.21,Aceptable
2023-05-14,2023-05,2023,19,Q2,Gestión de Requisitos,13,11,84.73,Aceptable
2023-05-14,2023-05,2023,19,Q2,Desarrollo de Software,10,8,89.75,Aceptable
2023-05-14,2023-05,2023,19,Q2,Gestión de Configuración,9,7,83.86,Aceptable
2023-05-14,2023-05,2023,19,Q2,Aseguramiento de Calidad,11,10,91.51,Alto nivel
2023-05-14,2023-05,2023,19,Q2,Gestión de Riesgos,11,9,86.67,Aceptable
2023-05-14,2023-05,2023,19,Q2,Gestión de Proveedores,6,5,83.56,Aceptable
2023-05-14,2023-05,2023,19,Q2,Medición y Análisis,5,4,83.95,Aceptable
2023-05-14,2023-05,2023,19,Q2,Mejora de Procesos,9,8,92.44,Alto nivel
2023-05-14,2023-05,2023,19,Q2,Gestión de Recursos Humanos,6,5,85.15,Aceptable
2023-05-21,2023-05,2023,20,Q2,Gestión de Proyectos,8,7,90.89,Alto nivel
2023-05-21,2023-05,2023,20,Q2,Gestión de Requisitos,7,5,85.5,Aceptable
2023-05-21,2023-05,2023,20,Q2,Desarrollo de Software,8,6,83.62,Aceptable
2023-05-21,2023-05,2023,20,Q2,Gestión de Configuración,11,9,87.17,Aceptable
2023-05-21,2023-05,2023,20,Q2,Aseguramiento de Calidad,10,8,87.42,Aceptable
2023-05-21,2023-05,2023,20,Q2,Gestión de Riesgos,7,5,85.51,Aceptable
2023-05-21,2023-05,2023,20,Q2,Gestión de Proveedores,11,9,82.69,Aceptable
2023-05-21,2023-05,2023,20,Q2,Medición y Análisis,6,5,88.13,Aceptable
2023-05-21,2023-05,2023,20,Q2,Mejora de Procesos,6,5,90.86,Alto nivel
2023-05-21,2023-05,2023,20,Q2,Gestión de Recursos Humanos,14,11,83.91,Aceptable
2023-05-28,2023-05,2023,21,Q2,Gestión de Proyectos,7,6,91.62,Alto nivel
2023-05-28,2023-05,2023,21,Q2,Gestión de Requisitos,14,11,85.15,Aceptable
2023-05-28,2023-05,2023,21,Q2,Desarrollo de Software,10,8,84.23,Aceptable
2023-05-28,2023-05,2023,21,Q2,Gestión de Configuración,5,4,92.16,Alto nivel
2023-05-28,2023-05,2023,21,Q2,Aseguramiento de Calidad,10,8,84.64,Aceptable
2023-05-28,2023-05,2023,21,Q2,Gestión de Riesgos,11,9,90.57,Alto nivel
2023-05-28,2023-05,2023,21,Q2,Gestión de Proveedores,9,8,90.82,Alto nivel
2023-05-28,2023-05,2023,21,Q2,Medición y Análisis,12,11,92.65,Alto nivel
2023-05-28,2023-05,2023,21,Q2,Mejora de Procesos,10,8,83.71,Aceptable
2023-05-28,2023-05,2023,21,Q2,Gestión de Recursos Humanos,5,4,86.99,Aceptable
2023-06-04,2023-06,2023,22,Q2,Gestión de Proyectos,11,9,88.86,Aceptable
2023-06-04,2023-06,2023,22,Q2,Gestión de Requisitos,13,11,85.97,Aceptable
2023-06-04,2023-06,2023,22,Q2,Desarrollo de Software,7,6,87.64,Aceptable
2023-06-04,2023-06,2023,22,Q2,Gestión de Configuración,8,6,84.19,Aceptable
2023-06-04,2023-06,2023,22,Q2,Aseguramiento de Calidad,14,12,90.31,Alto nivel
2023-06-04,2023-06,2023,22,Q2,Gestión de Riesgos,9,8,89.61,Aceptable
2023-06-04,2023-06,2023,22,Q2,Gestión de Proveedores,5,4,89.85,Aceptable
2023-06-04,2023-06,2023,22,Q2,Medición y Análisis,14,12,88.99,Aceptable
2023-06-04,2023-06,2023,22,Q2,Mejora de Procesos,9,7,88.4,Aceptable
2023-06-04,2023-06,2023,22,Q2,Gestión de Recursos Humanos,7,6,90.93,Alto nivel
2023-06-11,2023-06,2023,23,Q2,Gestión de Proyectos,11,9,90.74,Alto nivel
2023-06-11,2023-06,2023,23,Q2,Gestión de Requisitos,10,8,88.03,Aceptable
2023-06-11,2023-06,2023,23,Q2,Desarrollo de Software,14,12,86.04,Aceptable
2023-06-11,2023-06,2023,23,Q2,Gestión de Configuración,5,4,86.42,Aceptable
2023-06-11,2023-06,2023,23,Q2,Aseguramiento de Calidad,10,9,91.92,Alto nivel
2023-06-11,2023-06,2023,23,Q2,Gestión de Riesgos,8,7,92.49,Alto nivel
2023-06-11,2023-06,2023,23,Q2,Gestión de Proveedores,12,10,89.2,Aceptable
2023-06-11,2023-06,2023,23,Q2,Medición y Análisis,13,10,84.28,Aceptable
2023-06-11,2023-06,2023,23,Q2,Mejora de Procesos,12,10,90.72,Alto nivel
2023-06-11,2023-06,2023,23,Q2,Gestión de Recursos Humanos,12,11,92.83,Alto nivel
2023-06-18,2023-06,2023,24,Q2,Gestión de Proyectos,8,7,89.26,Aceptable
2023-06-18,2023-06,2023,24,Q2,Gestión de Requisitos,9,8,89.9,Aceptable
2023-06-18,2023-06,2023,24,Q2,Desarrollo de Software,13,10,84.31,Aceptable
2023-06-18,2023-06,2023,24,Q2,Gestión de Configuración,8,6,87.16,Aceptable
2023-06-18,2023-06,2023,24,Q2,Aseguramiento de Calidad,8,6,87.09,Aceptable
2023-06-18,2023-06,2023,24,Q2,Gestión de Riesgos,7,6,86.54,Aceptable
2023-06-18,2023-06,2023,24,Q2,Gestión de Proveedores,14,12,89.2,Aceptable
2023-06-18,2023-06,2023,24,Q2,Medición y Análisis,5,4,85.99,Aceptable
2023-06-18,2023-06,2023,24,Q2,Mejora de Procesos,13,11,91.53,Alto nivel
2023-06-18,2023-06,2023,24,Q2,Gestión de Recursos Humanos,8,7,92.43,Alto nivel
2023-06-25,2023-06,2023,25,Q2,Gestión de Proyectos,10,9,92.84,Alto nivel
2023-06-25,2023-06,2023,25,Q2,Gestión de Requisitos,11,9,89.61,Aceptable
2023-06-25,2023-06,2023,25,Q2,Desarrollo de Software,10,8,86.08,Aceptable
2023-06-25,2023-06,2023,25,Q2,Gestión de Configuración,8,7,91.84,Alto nivel
2023-06-25,2023-06,2023,25,Q2,Aseguramiento de Calidad,13,10,84.13,Aceptable
2023-06-25,2023-06,2023,25,Q2,Gestión de Riesgos,6,5,91.21,Alto nivel
2023-06-25,2023-06,2023,25,Q2,Gestión de Proveedores,12,10,88.1,Aceptable
2023-06-25,2023-06,2023,25,Q2,Medición y Análisis,11,9,88.5,Aceptable
2023-06-25,2023-06,2023,25,Q2,Mejora de Procesos,14,13,93.01,Alto nivel
2023-06-25,2023-06,2023,25,Q2,Gestión de Recursos Humanos,10,8,86.36,Aceptable
2023-07-02,2023-07,2023,26,Q3,Gestión de Proyectos,6,5,89.39,Aceptable
2023-07-02,2023-07,2023,26,Q3,Gestión de Requisitos,12,10,88.48,Aceptable
2023-07-02,2023-07,2023,26,Q3,Desarrollo de Software,5,4,87.65,Aceptable
2023-07-02,2023-07,2023,26,Q3,Gestión de Configuración,6,5,88.91,Aceptable
2023-07-02,2023-07,2023,26,Q3,Aseguramiento de Calidad,8,6,86.12,Aceptable
2023-07-02,2023-07,2023,26,Q3,Gestión de Riesgos,10,8,84.49,Aceptable
2023-07-02,2023-07,2023,26,Q3,Gestión de Proveedores,11,9,84.59,Aceptable
2023-07-02,2023-07,2023,26,Q3,Medición y Análisis,9,7,88.6,Aceptable
2023-07-02,2023-07,2023,26,Q3,Mejora de Procesos,10,9,91.07,Alto nivel
2023-07-02,2023-07,2023,26,Q3,Gestión de Recursos Humanos,10,8,85.83,Aceptable
2023-07-09,2023-07,2023,27,Q3,Gestión de Proyectos,13,11,85.77,Aceptable
2023-07-09,2023-07,2023,27,Q3,Gestión de Requisitos,7,6,89.7,Aceptable
2023-07-09,2023-07,2023,27,Q3,Desarrollo de Software,13,11,86.27,Aceptable
2023-07-09,2023-07,2023,27,Q3,Gestión de Configuración,10,9,92.13,Alto nivel
2023-07-09,2023-07,2023,27,Q3,Aseguramiento de Calidad,14,12,91.03,Alto nivel
2023-07-09,2023-07,2023,27,Q3,Gestión de Riesgos,13,11,88.92,Aceptable
2023-07-09,2023-07,2023,27,Q3,Gestión de Proveedores,10,8,87.02,Aceptable
2023-07-09,2023-07,2023,27,Q3,Medición y Análisis,13,11,85.4,Aceptable
2023-07-09,2023-07,2023,27,Q3,Mejora de Procesos,8,7,88.54,Aceptable
2023-07-09,2023-07,2023,27,Q3,Gestión de Recursos Humanos,6,5,89.37,Aceptable
2023-07-16,2023-07,2023,28,Q3,Gestión de Proyectos,13,11,85.45,Aceptable
2023-07-16,2023-07,2023,28,Q3,Gestión de Requisitos,6,5,86.11,Aceptable
2023-07-16,2023-07,2023,28,Q3,Desarrollo de Software,13,11,86.03,Aceptable
2023-07-16,2023-07,2023,28,Q3,Gestión de Configuración,12,10,86.07,Aceptable
2023-07-16,2023-07,2023,28,Q3,Aseguramiento de Calidad,5,4,92.97,Alto nivel
2023-07-16,2023-07,2023,28,Q3,Gestión de Riesgos,10,9,90.62,Alto nivel
2023-07-16,2023-07,2023,28,Q3,Gestión de Proveedores,8,6,84.22,Aceptable
2023-07-16,2023-07,2023,28,Q3,Medición y Análisis,13,11,86.92,Aceptable
2023-07-16,2023-07,2023,28,Q3,Mejora de Procesos,13,11,90.81,Alto nivel
2023-07-16,2023-07,2023,28,Q3,Gestión de Recursos Humanos,12,10,85.48,Aceptable
2023-07-23,2023-07,2023,29,Q3,Gestión de Proyectos,6,5,90.32,Alto nivel
2023-07-23,2023-07,2023,29,Q3,Gestión de Requisitos,7,5,85.0,Aceptable
2023-07-23,2023-07,2023,29,Q3,Desarrollo de Software,11,9,88.79,Aceptable
2023-07-23,2023-07,2023,29,Q3,Gestión de Configuración,7,6,88.21,Aceptable
2023-07-23,2023-07,2023,29,Q3,Aseguramiento de Calidad,6,5,85.0,Aceptable
2023-07-23,2023-07,2023,29,Q3,Gestión de Riesgos,8,6,84.06,Aceptable
2023-07-23,2023-07,2023,29,Q3,Gestión de Proveedores,11,9,89.56,Aceptable
2023-07-23,2023-07,2023,29,Q3,Medición y Análisis,13,12,92.57,Alto nivel
2023-07-23,2023-07,2023,29,Q3,Mejora de Procesos,12,10,84.43,Aceptable
2023-07-23,2023-07,2023,29,Q3,Gestión de Recursos Humanos,9,8,90.25,Alto nivel
2023-07-30,2023-07,2023,30,Q3,Gestión de Proyectos,10,9,91.14,Alto nivel
2023-07-30,2023-07,2023,30,Q3,Gestión de Requisitos,10,9,91.54,Alto nivel
2023-07-30,2023-07,2023,30,Q3,Desarrollo de Software,8,7,88.26,Aceptable
2023-07-30,2023-07,2023,30,Q3,Gestión de Configuración,5,4,88.3,Aceptable
2023-07-30,2023-07,2023,30,Q3,Aseguramiento de Calidad,13,10,84.28,Aceptable
2023-07-30,2023-07,2023,30,Q3,Gestión de Riesgos,11,9,88.68,Aceptable
2023-07-30,2023-07,2023,30,Q3,Gestión de Proveedores,11,9,87.15,Aceptable
2023-07-30,2023-07,2023,30,Q3,Medición y Análisis,12,11,93.1,Alto nivel
2023-07-30,2023-07,2023,30,Q3,Mejora de Procesos,13,11,89.47,Aceptable
2023-07-30,2023-07,2023,30,Q3,Gestión de Recursos Humanos,12,11,93.46,Alto nivel
2023-08-06,2023-08,2023,31,Q3,Gestión de Proyectos,14,12,92.21,Alto nivel
2023-08-06,2023-08,2023,31,Q3,Gestión de Requisitos,13,11,89.32,Aceptable
2023-08-06,2023-08,2023,31,Q3,Desarrollo de Software,8,6,85.02,Aceptable
2023-08-06,2023-08,2023,31,Q3,Gestión de Configuración,11,10,91.52,Alto nivel
2023-08-06,2023-08,2023,31,Q3,Aseguramiento de Calidad,5,4,89.11,Aceptable
2023-08-06,2023-08,2023,31,Q3,Gestión de Riesgos,12,10,88.66,Aceptable
2023-08-06,2023-08,2023,31,Q3,Gestión de Proveedores,11,9,84.23,Aceptable
2023-08-06,2023-08,2023,31,Q3,Medición y Análisis,14,12,88.94,Aceptable
2023-08-06,2023-08,2023,31,Q3,Mejora de Procesos,13,11,87.21,Aceptable
2023-08-06,2023-08,2023,31,Q3,Gestión de Recursos Humanos,10,9,93.48,Alto nivel
2023-08-13,2023-08,2023,32,Q3,Gestión de Proyectos,11,9,87.15,Aceptable
2023-08-13,2023-08,2023,32,Q3,Gestión de Requisitos,6,5,86.93,Aceptable
2023-08-13,2023-08,2023,32,Q3,Desarrollo de Software,8,6,83.93,Aceptable
2023-08-13,2023-08,2023,32,Q3,Gestión de Configuración,8,7,87.79,Aceptable
2023-08-13,2023-08,2023,32,Q3,Aseguramiento de Calidad,6,5,90.06,Alto nivel
2023-08-13,2023-08,2023,32,Q3,Gestión de Riesgos,14,12,92.79,Alto nivel
2023-08-13,2023-08,2023,32,Q3,Gestión de Proveedores,13,11,84.7,Aceptable
2023-08-13,2023-08,2023,32,Q3,Medición y Análisis,10,8,86.83,Aceptable
2023-08-13,2023-08,2023,32,Q3,Mejora de Procesos,8,6,87.05,Aceptable
2023-08-13,2023-08,2023,32,Q3,Gestión de Recursos Humanos,12,10,85.33,Aceptable
2023-08-20,2023-08,2023,33,Q3,Gestión de Proyectos,11,9,88.54,Aceptable
2023-08-20,2023-08,2023,33,Q3,Gestión de Requisitos,8,7,90.45,Alto nivel
2023-08-20,2023-08,2023,33,Q3,Desarrollo de Software,13,12,92.49,Alto nivel
2023-08-20,2023-08,2023,33,Q3,Gestión de Configuración,12,10,84.1,Aceptable
2023-08-20,2023-08,2023,33,Q3,Aseguramiento de Calidad,5,4,84.79,Aceptable
2023-08-20,2023-08,2023,33,Q3,Gestión de Riesgos,13,12,93.47,Alto nivel
2023-08-20,2023-08,2023,33,Q3,Gestión de Proveedores,7,6,86.07,Aceptable
2023-08-20,2023-08,2023,33,Q3,Medición y Análisis,7,6,91.18,Alto nivel
2023-08-20,2023-08,2023,33,Q3,Mejora de Procesos,12,10,91.43,Alto nivel
2023-08-20,2023-08,2023,33,Q3,Gestión de Recursos Humanos,8,7,90.18,Alto nivel
2023-08-27,2023-08,2023,34,Q3,Gestión de Proyectos,9,8,89.84,Aceptable
2023-08-27,2023-08,2023,34,Q3,Gestión de Requisitos,8,7,92.33,Alto nivel
2023-08-27,2023-08,2023,34,Q3,Desarrollo de Software,5,4,89.29,Aceptable
2023-08-27,2023-08,2023,34,Q3,Gestión de Configuración,11,9,85.61,Aceptable
2023-08-27,2023-08,2023,34,Q3,Aseguramiento de Calidad,10,8,85.94,Aceptable
2023-08-27,2023-08,2023,34,Q3,Gestión de Riesgos,13,12,93.84,Alto nivel
2023-08-27,2023-08,2023,34,Q3,Gestión de Proveedores,7,6,92.72,Alto nivel
2023-08-27,2023-08,2023,34,Q3,Medición y Análisis,14,12,89.46,Aceptable
2023-08-27,2023-08,2023,34,Q3,Mejora de Procesos,12,10,86.76,Aceptable
2023-08-27,2023-08,2023,34,Q3,Gestión de Recursos Humanos,11,9,87.74,Aceptable
2023-09-03,2023-09,2023,35,Q3,Gestión de Proyectos,6,5,86.15,Aceptable
2023-09-03,2023-09,2023,35,Q3,Gestión de Requisitos,7,6,93.37,Alto nivel
2023-09-03,2023-09,2023,35,Q3,Desarrollo de Software,13,11,86.69,Aceptable
2023-09-03,2023-09,2023,35,Q3,Gestión de Configuración,6,5,90.98,Alto nivel
2023-09-03,2023-09,2023,35,Q3,Aseguramiento de Calidad,9,7,86.58,Aceptable
